timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-06-13 22:15:00,105714.31,105762.83,105623.3,105623.31,42.90359,1749853799999,4534202.68001470,13833,19.57481000,2068802.96987120,0
2025-06-13 22:30:00,105623.3,105678.7,105542.0,105584.6,46.20657,1749854699999,4879495.71614760,10408,19.00392000,2006794.40319690,0
2025-06-13 22:45:00,105584.59,105840.0,105584.59,105751.28,71.4028,1749855599999,7551719.17842770,16788,34.74058000,3673448.69370680,0
2025-06-13 23:00:00,105751.29,105909.36,105751.28,105777.09,67.2274,1749856499999,7116078.47960720,12846,39.71733000,4204199.81981900,0
2025-06-13 23:15:00,105777.09,105896.98,105777.09,105874.27,42.71648,1749857399999,4522272.78719710,9210,21.54354000,2280582.39710070,0
2025-06-13 23:30:00,105874.27,106030.8,105874.26,106021.99,120.44558,1749858299999,12762685.43314390,11805,94.48345000,10012483.73625620,0
2025-06-13 23:45:00,106021.98,106179.53,105972.34,106066.59,184.2924,1749859199999,19550326.18080190,29977,110.99842000,11775849.82650700,0
2025-06-14 00:00:00,106066.59,106072.0,105926.16,105947.98,104.32877,1749860099999,11057326.03322010,25142,43.03871000,4561420.34940730,0
2025-06-14 00:15:00,105947.99,106050.0,105703.61,105799.99,232.60569,1749860999999,24629845.67833030,29844,100.66139000,10656592.64151220,0
2025-06-14 00:30:00,105800.0,106000.0,105794.11,105942.93,173.56637,1749861899999,18376960.10766630,25185,119.02022000,12600665.39912750,0
2025-06-14 00:45:00,105942.93,106252.0,105731.87,105826.32,761.00717,1749862799999,80674096.12376930,50645,546.63356000,57946196.20878190,0
2025-06-14 01:00:00,105826.32,105826.33,105450.08,105460.01,266.68694,1749863699999,28162361.71768590,27776,114.09224000,12047794.72753580,0
2025-06-14 01:15:00,105460.01,105586.13,105451.11,105524.05,325.03267,1749864599999,34300702.94542720,22387,56.91932000,6005295.72328350,0
2025-06-14 01:30:00,105524.05,105584.15,105471.51,105513.99,433.87508,1749865499999,45778781.32661190,32599,66.41379000,7007322.50646060,0
2025-06-14 01:45:00,105513.99,105567.52,105440.0,105470.35,172.53217,1749866399999,18206584.36203070,20039,63.96457000,6749585.22770200,0
2025-06-14 02:00:00,105470.35,105500.0,105374.0,105468.01,91.48341,1749867299999,9646855.69679710,13348,45.78166000,4827754.86648430,0
2025-06-14 02:15:00,105468.02,105611.67,105367.57,105384.77,79.93884,1749868199999,8432823.15052480,14486,42.47406000,4481152.59551130,0
2025-06-14 02:30:00,105384.77,105384.77,105312.88,105320.01,49.04087,1749869099999,5166039.49272210,8842,27.11362000,2856135.24834580,0
2025-06-14 02:45:00,105320.02,105423.57,105320.01,105374.17,68.1897,1749869999999,7184993.14715350,12022,36.05612000,3798942.90657550,0
2025-06-14 03:00:00,105374.18,105385.78,105269.11,105280.0,77.78703,1749870899999,8191598.08110080,13238,29.84102000,3142386.13557330,0
2025-06-14 03:15:00,105280.0,105352.95,105246.04,105352.94,49.06435,1749871799999,5165918.13379320,10324,25.62177000,2697740.54653220,0
2025-06-14 03:30:00,105352.95,105440.0,105318.17,105321.47,65.1931,1749872699999,6868582.91720340,12115,27.57915000,2905688.57032540,0
2025-06-14 03:45:00,105321.46,105321.47,105197.96,105228.82,67.15537,1749873599999,7067010.62559990,13865,28.10504000,2957427.42292940,0
2025-06-14 04:00:00,105228.83,105384.99,105212.09,105320.0,55.6185,1749874499999,5856237.91186250,11657,24.02051000,2529281.92443280,0
2025-06-14 04:15:00,105320.01,105369.57,105248.92,105339.97,75.89384,1749875399999,7992264.92896400,10871,40.84066000,4300707.37005350,0
2025-06-14 04:30:00,105339.98,105397.06,105276.29,105326.14,48.18758,1749876299999,5076307.39026890,8803,24.74068000,2606188.49413070,0
2025-06-14 04:45:00,105326.13,105372.0,105285.41,105371.07,36.56066,1749877199999,3850981.54340360,7857,22.90208000,2412254.93319080,0
2025-06-14 05:00:00,105371.08,105397.06,105286.6,105286.6,65.93667,1749878099999,6945195.99254430,7363,22.86406000,2408631.51631430,0
2025-06-14 05:15:00,105286.61,105338.94,105265.32,105313.35,56.07227,1749878999999,5904021.45054250,8865,29.64787000,3121683.97944560,0
2025-06-14 05:30:00,105313.36,105343.28,105233.95,105341.21,51.40114,1749879899999,5411525.18495270,8457,23.64284000,2489377.96598130,0
2025-06-14 05:45:00,105341.22,105363.06,105285.44,105288.3,31.7443,1749880799999,3343478.63177300,7397,18.71679000,1971363.91803530,0
2025-06-14 06:00:00,105288.3,105321.82,105209.56,105240.02,70.48176,1749881699999,7419425.45312090,10383,34.66591000,3648936.28110100,0
2025-06-14 06:15:00,105240.02,105244.75,105110.25,105161.43,71.81201,1749882599999,7552257.84251560,12063,31.04586000,3264622.33852390,0
2025-06-14 06:30:00,105161.42,105216.97,105118.93,105185.28,42.30602,1749883499999,4448941.05113850,7742,22.95582000,2413895.73819300,0
2025-06-14 06:45:00,105185.28,105185.28,105105.13,105105.13,36.6314,1749884399999,3851724.52885010,6997,9.50894000,999866.31373370,0
2025-06-14 07:00:00,105105.14,105105.14,104929.07,104940.0,111.30457,1749885299999,11685860.86679510,15435,33.30620000,3496660.70063590,0
2025-06-14 07:15:00,104940.0,104985.51,104792.98,104985.5,99.51341,1749886199999,10440477.24880150,18413,48.36388000,5073905.78948950,0
2025-06-14 07:30:00,104985.51,105144.57,104981.03,105142.13,92.28335,1749887099999,9696944.04397820,12158,51.45720000,5406974.89170170,0
2025-06-14 07:45:00,105142.13,105142.14,105047.63,105076.59,56.93329,1749887999999,5983063.19999860,8715,19.28385000,2026433.27746610,0
2025-06-14 08:00:00,105076.59,105102.94,104892.79,104896.74,71.71131,1749888899999,7526867.57110280,11979,37.53080000,3938715.19605500,0
2025-06-14 08:15:00,104896.73,105014.15,104871.06,105006.84,60.72805,1749889799999,6371958.26191480,10404,18.07321000,1896586.10073610,0
2025-06-14 08:30:00,105006.84,105069.07,104873.62,105067.99,46.89876,1749890699999,4924203.50248870,11371,22.06410000,2316361.75378560,0
2025-06-14 08:45:00,105067.99,105132.36,105062.66,105095.03,36.00744,1749891599999,3784243.21417700,7541,18.22101000,1914945.81361550,0
2025-06-14 09:00:00,105095.04,105110.15,105000.52,105044.13,80.37254,1749892499999,8442731.05764840,10086,34.99845000,3676751.32453920,0
2025-06-14 09:15:00,105044.13,105088.24,105008.96,105010.66,64.08312,1749893399999,6731383.24547120,8273,19.14918000,2011535.94055490,0
2025-06-14 09:30:00,105010.65,105010.66,104955.02,104956.01,20.40117,1749894299999,2141626.15384350,6129,11.94886000,1254327.35058880,0
2025-06-14 09:45:00,104956.0,104967.21,104850.54,104862.26,88.51532,1749895199999,9284037.01636760,12788,26.27529000,2755684.36898050,0
2025-06-14 10:00:00,104862.26,104988.01,104836.06,104977.5,36.12334,1749896099999,3789809.36682430,12806,18.72088000,1963961.21426060,0
2025-06-14 10:15:00,104977.5,104994.71,104869.53,104994.71,35.2968,1749896999999,3703862.01197890,8312,20.13767000,2113107.26277850,0
2025-06-14 10:30:00,104994.7,105117.07,104994.7,105004.0,53.8296,1749897899999,5655139.41044930,11546,26.83007000,2818323.33045990,0
2025-06-14 10:45:00,105004.01,105039.33,105004.0,105011.92,20.3245,1749898799999,2134461.96480180,4266,10.74406000,1128310.66988420,0
2025-06-14 11:00:00,105011.92,105028.88,104948.38,104979.33,34.93909,1749899699999,3668494.73069990,8076,12.40430000,1302394.93735920,0
2025-06-14 11:15:00,104979.33,105072.89,104979.32,105009.54,23.82926,1749900599999,2503066.59285910,7180,15.22554000,1599222.59340660,0
2025-06-14 11:30:00,105009.55,105096.0,104960.99,104969.99,65.20347,1749901499999,6848598.58702240,10954,34.55797000,3630190.34205770,0
2025-06-14 11:45:00,104969.99,105093.94,104961.34,105082.01,48.50413,1749902399999,5095455.39396140,10333,32.48912000,3412852.76982470,0
2025-06-14 12:00:00,105082.01,105100.0,104922.87,104970.83,52.32808,1749903299999,5495407.57594900,11865,22.93824000,2409074.37216880,0
2025-06-14 12:15:00,104970.84,105036.48,104909.43,104910.0,40.51532,1749904199999,4251751.45775130,11236,14.46959000,1518522.65169210,0
2025-06-14 12:30:00,104910.0,105002.55,104745.1,104818.21,99.02913,1749905099999,10385847.77121440,14962,31.76443000,3331742.81619790,0
2025-06-14 12:45:00,104818.21,105053.66,104818.21,105053.63,75.56873,1749905999999,7929843.71262860,19252,49.75607000,5221399.76698970,0
2025-06-14 13:00:00,105053.64,105131.25,105006.14,105024.56,68.31832,1749906899999,7177038.23461220,10762,25.82811000,2713506.23840700,0
2025-06-14 13:15:00,105024.55,105057.01,104902.28,104934.21,60.03944,1749907799999,6301457.81204870,14731,20.76585000,2179175.86190230,0
2025-06-14 13:30:00,104934.22,105070.93,104905.19,104982.99,76.48395,1749908699999,8031221.30829260,14874,26.53092000,2785866.56417780,0
2025-06-14 13:45:00,104982.99,105090.36,104920.45,105017.41,58.18142,1749909599999,6110767.55166900,11455,44.66259000,4691429.30080010,0
2025-06-14 14:00:00,105017.41,105060.42,105001.23,105053.79,26.81384,1749910499999,2816154.51008270,8641,16.30357000,1712297.49363090,0
2025-06-14 14:15:00,105053.78,105060.0,105000.7,105005.86,32.06067,1749911399999,3367254.26949590,9559,10.54105000,1107064.92787310,0
2025-06-14 14:30:00,105005.86,105005.86,104852.87,104883.45,48.43397,1749912299999,5081799.81673320,12065,14.77293000,1549927.40115600,0
2025-06-14 14:45:00,104883.45,104935.34,104841.96,104913.01,50.51415,1749913199999,5299072.58685560,12335,23.24876000,2438911.17441670,0
2025-06-14 15:00:00,104913.01,104975.23,104913.0,104921.01,42.8755,1749914099999,4499372.26563120,8591,15.35203000,1610988.08838720,0
2025-06-14 15:15:00,104921.02,104983.05,104860.01,104902.11,42.68668,1749914999999,4478994.85532640,14080,24.47903000,2568562.58388590,0
2025-06-14 15:30:00,104902.12,104902.12,104615.38,104740.26,169.0561,1749915899999,17708374.21866420,27954,46.33710000,4853794.86436310,0
2025-06-14 15:45:00,104740.26,104841.67,104674.21,104841.3,102.23518,1749916799999,10710532.06981180,20285,51.72652000,5418577.26653340,0
2025-06-14 16:00:00,104841.29,104900.0,104700.88,104810.4,68.35347,1749917699999,7164966.29050770,17755,38.70018000,4056654.94826390,0
2025-06-14 16:15:00,104810.41,104865.52,104710.41,104711.71,53.56532,1749918599999,5613102.15313940,18231,23.53816000,2466458.81225480,0
2025-06-14 16:30:00,104711.71,104711.72,104550.24,104642.1,141.58746,1749919499999,14815621.77059940,23115,80.95259000,8470851.21233870,0
2025-06-14 16:45:00,104642.1,104642.1,104359.5,104457.85,409.30271,1749920399999,42755245.55393530,39958,118.90390000,12418195.23625250,0
2025-06-14 17:00:00,104457.84,104640.77,104404.9,104609.53,79.49329,1749921299999,8308965.67512220,19987,45.36374000,4740522.10107030,0
2025-06-14 17:15:00,104609.53,104721.53,104600.0,104668.21,92.44494,1749922199999,9676060.89696750,17577,27.80339000,2910105.10272730,0
2025-06-14 17:30:00,104668.21,104705.19,104474.99,104507.32,100.87852,1749923099999,10547465.32745520,14706,27.68539000,2895260.56363890,0
2025-06-14 17:45:00,104507.32,104626.5,104499.99,104608.17,69.69186,1749923999999,7286805.77432320,11853,24.98075000,2611992.44737770,0
2025-06-14 18:00:00,104608.18,104995.72,104608.17,104916.1,85.14811,1749924899999,8926437.37756730,18700,45.81142000,4801319.34384900,0
2025-06-14 18:15:00,104916.1,104916.1,104667.58,104674.45,25.16731,1749925799999,2637195.54900500,6726,5.65970000,592936.14626020,0
